image_id,model,accuracy,precision,recall,specificity,dice,iou,hd95
CHNCXR_0222_0.png,attunet,0.9885406494140625,0.9684225431888983,0.9781877994707859,0.991348709095494,0.9732806774113211,0.9479520410284843,2.8284271247461903
CHNCXR_0240_0.png,segnet,0.792083740234375,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0240_0.png,unet,0.990234375,0.9655815287537646,0.9882577425510054,0.990753226738586,0.9767880458436095,0.9546292357861903,2.0
CHNCXR_0240_0.png,resunetpp,0.990081787109375,0.9670986321094313,0.9858359019521503,0.9911963012906955,0.9763773804332025,0.9538450614215721,2.23606797749979
CHNCXR_0240_0.png,attunet,0.990692138671875,0.9669249533649017,0.9890650227506238,0.9911192448468503,0.9778696850965027,0.9566976645133811,2.0
CHNCXR_0244_0.png,segnet,0.66375732421875,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0244_0.png,unet,0.968719482421875,0.9736467911650394,0.9322018515157016,0.9872183908045977,0.9524736866509018,0.9092599150141643,5.0
CHNCXR_0244_0.png,resunetpp,0.969390869140625,0.9769047619047619,0.9309765837720094,0.9888505747126437,0.953387861325402,0.9109275787043204,5.656854249492381
CHNCXR_0244_0.png,attunet,0.970458984375,0.9653639562882015,0.9460882192775458,0.9828045977011495,0.9556288962229557,0.9150280898876404,4.345913557665376
CHNCXR_0247_0.png,segnet,0.8120880126953125,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0247_0.png,unet,0.9856109619140625,0.9710072895957588,0.9518473406414941,0.993423648559779,0.9613318571369992,0.9255428345834978,3.0
CHNCXR_0247_0.png,resunetpp,0.98046875,0.949198078645282,0.9467316280958181,0.9882753048608632,0.9479632490446378,0.9010742715820388,5.0
CHNCXR_0247_0.png,attunet,0.9842681884765625,0.9657421165593528,0.9499796995533901,0.9922023261494523,0.9577960620573908,0.9190102120974077,3.0
CHNCXR_0252_0.png,segnet,0.747772216796875,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0252_0.png,unet,0.9848785400390625,0.978977868195549,0.9606775559588627,0.9930416683671387,0.9697413819425361,0.9412601505542054,3.605551275463989
CHNCXR_0252_0.png,resunetpp,0.9827728271484375,0.9746655982247426,0.9565638233514822,0.991613271844264,0.9655298751259427,0.9333569446903961,4.123105625617661
CHNCXR_0252_0.png,attunet,0.9838409423828125,0.9767054908485857,0.9588021778584392,0.9922866587764764,0.9676710321458009,0.9373669268985095,4.123105625617661
CHNCXR_0256_0.png,segnet,0.777984619140625,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0256_0.png,unet,0.9784088134765625,0.948875674936778,0.9541580756013746,0.985329306084023,0.9515095438812926,0.9075042489214277,6.082762530298219
CHNCXR_0256_0.png,resunetpp,0.9793853759765625,0.958904109589041,0.947766323024055,0.9884085827482054,0.9533026857004597,0.9107720758206195,4.47213595499958
CHNCXR_0256_0.png,attunet,0.976837158203125,0.934921906287545,0.962680412371134,0.9808771035186129,0.9485981308411215,0.9022222222222223,5.004950975679635
CHNCXR_0260_0.png,segnet,0.7930145263671875,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0260_0.png,unet,0.9845123291015625,0.9633732092748486,0.9617397714706967,0.9904562159665967,0.9625557973955067,0.9278145224379489,3.1622776601683795
CHNCXR_0260_0.png,resunetpp,0.9831085205078125,0.9566046034305821,0.9620346479911537,0.9886090319601316,0.959311941779689,0.9218054672600127,3.1622776601683795
CHNCXR_0260_0.png,attunet,0.9861907958984375,0.9674346477625166,0.9657943236269813,0.9915144984703007,0.9666137897959937,0.935384835070684,3.0
CHNCXR_0263_0.png,segnet,0.7762908935546875,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0263_0.png,unet,0.9893951416015625,0.9729748035762666,0.9798103812836778,0.9921572481572482,0.9763806287170773,0.953851261620186,2.23606797749979
CHNCXR_0263_0.png,resunetpp,0.986480712890625,0.9609181556581677,0.9794011322556442,0.9885208845208845,0.9700716119443319,0.9418825844539194,3.0
CHNCXR_0263_0.png,attunet,0.9882049560546875,0.9617635323846256,0.9864947820748926,0.9886977886977887,0.9739721876157447,0.949264898923602,2.23606797749979
CHNCXR_0268_0.png,segnet,0.7914276123046875,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0268_0.png,unet,0.9890899658203125,0.9865534855769231,0.9607871826761285,0.9965488653671891,0.9734998702790852,0.948367995378394,3.0
